04/21/2016 07:29:46 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 06:42:25 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 06:42:39 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 06:42:52 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 06:43:12 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 06:43:27 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 06:43:37 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 06:46:36 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 06:46:59 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 06:47:10 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 07:19:29 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 07:19:43 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 07:24:19 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 07:29:07 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/20/2016 07:29:52 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 09:40:08 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 09:40:15 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 09:44:12 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 09:51:28 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 09:54:32 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 09:55:46 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:02:24 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:03:36 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:03:54 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:05:51 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:05:51 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:06:27 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:06:45 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:06:54 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:06:54 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:14:13 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:15:13 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:15:52 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:22:23 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:38:25 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:43:46 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:44:31 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:48:06 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:49:20 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:54:58 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 10:57:05 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:01:09 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:01:54 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:03:33 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:04:11 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:10:23 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:11:19 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:18:56 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:25:28 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:29:16 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:29:42 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:31:59 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:32:13 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:34:43 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/22/2016 11:35:20 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 04:39:21 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 04:52:35 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 04:56:58 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 04:57:51 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 05:00:54 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 05:01:39 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 05:08:58 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 05:12:44 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 05:16:29 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 05:17:49 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 05:18:34 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 12:43:42 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 12:53:20 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 12:54:05 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 12:55:45 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 12:57:00 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 02:28:07 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 02:28:20 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 02:29:11 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/23/2016 02:29:50 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 11:30:10 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 01:43:45 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 01:57:10 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 01:57:55 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 01:59:14 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 02:00:10 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 02:01:44 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 02:04:21 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 03:02:46 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 03:05:01 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 03:06:09 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 03:20:18 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 03:22:43 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 03:22:46 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 03:28:54 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 04:56:04 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 04:56:23 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 04:57:03 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 04:57:40 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 04:57:45 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 04:58:12 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 04:59:46 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 04:59:46 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 05:01:17 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 05:01:17 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 05:01:35 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 05:03:06 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 05:03:32 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 05:04:29 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 05:08:35 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 05:08:44 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
07/25/2016 05:08:52 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
